Server,DatabaseName,Schema,TableName,View,Merge_Field
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimLineCharge,EPIC_FactClaimLineCharge,ClaimLineChargeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimLineFinancialAdjustment,EPIC_FactClaimLineFinancialAdjustment,ClaimLineFinancialAdjustmentsKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimLinePayment,EPIC_FactClaimLinePayment,ClaimLinePaymentKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimPayer,EPIC_FactClaimPayer,ClaimPayerKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimPayerCPID,EPIC_FactClaimPayerCPID,ClaimPayerCPIDKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimPayment,EPIC_FactClaimPayment,ClaimPaymentKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimsOnHold,EPIC_FactClaimsOnHold,ClaimsOnHoldKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimStatusHistory,EPIC_FactClaimStatusHistory,ClaimStatusHistoryKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimUnBilledStatus,EPIC_FactClaimUnBilledStatus,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactEncounter,EPIC_FactEncounter,EncounterKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactEncounterAnesthesia,EPIC_FactEncounterAnesthesia,AnesthesiaKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactEncounterAnesthesiaNote,EPIC_FactEncounterAnesthesiaNote,AnesthesiaNoteKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactEncounterCPT,EPIC_FactEncounterCPT,EncounterCPTKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactEncounterCPTRouter,EPIC_FactEncounterCPTRouter,EncounterCPTRouterKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactEncounterDiagnosis,EPIC_FactEncounterDiagnosis,EncounterDiagnosisKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactEncounterNotes,EPIC_FactEncounterNotes,EncounterNotesKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactNoteHistory,EPIC_FactNoteHistory,NoteHistoryKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactRH1201,EPIC_FactRH1201,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactRH1301,EPIC_FactRH1301,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactRiskAnalysis,EPIC_FactRiskAnalysis,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactTransactionsClaimContractualAdjustment,EPIC_FactTransactionsClaimContractualAdjustment,TransactionsClaimContractualAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactTransactionsClaimFinancialAdjustment,EPIC_FactTransactionsClaimFinancialAdjustment,TransactionsClaimFinancialAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactTransactionsClaimLineCharge,EPIC_FactTransactionsClaimLineCharge,TransactionsClaimLineChargeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactTransactionsClaimLineContractualAdjustment,EPIC_FactTransactionsClaimLineContractualAdjustment,TransactionsClaimLineContractualAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactTransactionsClaimLineFinancialAdjustment,EPIC_FactTransactionsClaimLineFinancialAdjustment,TransactionsClaimLineFinancialAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactTransactionsClaimLinePayment,EPIC_FactTransactionsClaimLinePayment,TransactionsClaimLinePaymentKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactTransactionsClaimPayment,EPIC_FactTransactionsClaimPayment,TransactionsClaimPaymentKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactVendorProductivity,EPIC_FactVendorProductivity,"ProductivityType, RecordCID, GuarantorID, User34, Activity, ActivityDate, ActivityTime, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactWorkQueueChargeReview,EPIC_FactWorkQueueChargeReview,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactWorkQueueClaimEdit,EPIC_FactWorkQueueClaimEdit,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactWorkQueueFollowUp,EPIC_FactWorkQueueFollowUp,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactWorkQueuePatient,EPIC_FactWorkQueuePatient,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactWorkQueuePatientErrors,EPIC_FactWorkQueuePatientErrors,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactWorkQueuePreBillEditHistory,EPIC_FactWorkQueuePreBillEditHistory,PreBillEditHistoryKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncArtivaPPItoClaim,EPIC_JuncArtivaPPItoClaim,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncClaimFirstLastKeyMeasure,EPIC_JuncClaimFirstLastKeyMeasure,ClaimKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncClaimLineChargeFirstLastKeyMeasure,EPIC_JuncClaimLineChargeFirstLastKeyMeasure,ClaimLineChargeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncClaimPayerFirstLastKeyMeasure,EPIC_JuncClaimPayerFirstLastKeyMeasure,"ClaimKey, ClaimPayerKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncContractualAdjustmentMatchingTransactions,EPIC_JuncContractualAdjustmentMatchingTransactions,"TransactionId, MatchingTransactionId, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncDivisionCoid,EPIC_JuncDivisionCoid,JuncDivisionCoidKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncEpicEraDetail,EPIC_JuncEraDetail,EpicEraDetailKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncFacilityCoid,EPIC_JuncFacilityCoid,JuncFacilityCoidKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncFacilityResourceCoid,EPIC_JuncFacilityResourceCoid,JuncFacilityResourceCoidKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncFactClaimToPayer,EPIC_JuncFactClaimToPayer,"ClaimKey, PrimaryClaimPayerKey, SecondaryClaimPayerKey, TertiaryClaimPayerKey, LiabilityClaimPayerKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncGroupCoid,EPIC_JuncGroupCoid,JuncGroupCoidKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncIplanCoid,EPIC_JuncIplanCoid,JuncIplanCoidKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncMarketCoid,EPIC_JuncMarketCoid,JuncMarketCoidKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncPatientCoid,EPIC_JuncPatientCoid,JuncPatientCoidKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncPaymentMatchingTransactions,EPIC_JuncPaymentMatchingTransactions,"TransactionId, MatchingTransactionId, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncPracticeCoid,EPIC_JuncPracticeCoid,JuncPracticeCoid
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcJuncProviderCoid,EPIC_JuncProviderCoid,JuncProviderCoid
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefAccountCrosswalk,EPIC_RefAccountCrosswalk,"AccountId, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefAdjustmentCategory,EPIC_RefAdjustmentCategory,AdjustmentCategoryKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefAdjustmentCode,EPIC_RefAdjustmentCode,AdjustmentCodeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefAdjustmentCodeCrosswalk,EPIC_RefAdjustmentCodeCrosswalk,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefApptStatus,EPIC_RefApptStatus,ApptStatusKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefBillArea,EPIC_RefBillArea,BillAreaKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefCCUWorkQueues,CCU_RefEPICWorkQueues,WorkQueueKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefClaimStatus,EPIC_RefClaimStatus,ClaimStatusKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefCoidConfiguration,EPIC_RefCoidConfiguration,CoidConfigurationKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefCPTCode,EPIC_RefCPTCode,CPTCodeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefDiagnosisCode,EPIC_RefDiagnosisCode,DiagnosisCodeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefDispEncType,EPIC_RefDispEncType,DispEncTypeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefEpicPaymentType,EPIC_RefPaymentTypeEPIC,EpicPaymentTypeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefFacility,EPIC_RefFacility,FacilityKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefFinancialClass,EPIC_RefFinancialClass,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefFinancialClassCrosswalk,EPIC_RefFinancialClassCrosswalk,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefFinancialClassEPIC,EPIC_RefFinancialClassEPIC,FinancialClassKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefGeography,EPIC_RefGeography,GeographyKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefHoldCode,EPIC_RefHoldCode,HoldCodeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefInvStatus,EPIC_RefInvStatus,InvStatusKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefIplan,EPIC_RefIplan,IplanKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefIplanFinancialGroupCrosswalk,EPIC_RefIplanFinancialGroupCrosswalk,IplanGroupFinancialKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefIplanGroupFinancial,EPIC_RefIplanGroupFinancial,IplanGroupFinancialName
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefLiabilityType,EPIC_RefLiabilityType,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefLOC,EPIC_RefLOC,LOCKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPatient,EPIC_RefPatient,PatientKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPatientInsurance,EPIC_RefPatientInsurance,PatientInsuranceKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPaymentBatch,EPIC_RefPaymentBatch,BatchKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPaymentSource,EPIC_RefPaymentSource,PaymentSourceKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPaymentType,EPIC_RefPaymentType,PaymentTypeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPbBillingStat,EPIC_RefPbBillingStat,PbBillingStatKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPOS,EPIC_RefPOS,POSKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPosType,EPIC_RefPosType,PosTypeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefPractice,EPIC_RefPractice,PracticeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefProcedureCode,EPIC_RefProcedureCode,ProcedureCodeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefProvider,EPIC_RefProvider,ProviderKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefRegion,EPIC_RefRegion,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefServiceArea,EPIC_RefServiceArea,ServiceAreaKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefState,EPIC_RefState,StateKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefTos,EPIC_RefTOS,TosKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefUnBilledStatus,EPIC_RefUnBilledStatus,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefUser,EPIC_RefUser,UserKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefVirtualVisit,EPIC_RefVirtualVisit,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefVisitType,EPIC_RefVisitType,VisitTypeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRefVisitTypeCrossWalk,EPIC_RefVisitTypeCrossWalk,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRprtCCUClaimSummary,CCU_RprtEPICClaimSummary,"ClaimKey, EncounterID, VisitNumber, DosProviderKey, PayToProviderKey,PatientMRNCombined, EncounterCOID, ClaimCOID, EncounterDateMin, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRprtCCUClaimSummaryDX,CCU_RprtEPICClaimSummaryDX,"EncounterID, VisitNumber, ClaimNumber, COID, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRprtCCUCodeQuality,CCU_RprtEPICCodeQuality,"ClaimKey, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcRprtCOVIDClaim,EPIC_RprtCOVIDClaim,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,Stage,ARPB_Combined_Full,EPIC_StgArpbCombinedFull,"TX_ID, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,Stage,CLARITY_TDL_TRAN_Full,EPIC_StgClarityTdlTranFull,"TDL_ID, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaim,PV_FactClaim,ClaimKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaim_History,PV_FactClaim_History,"ClaimKey,SysStartTime,SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimBill,PV_FactClaimBill,BillKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimDiagnosis,PV_FactClaimDiagnosis,ClaimDiagnosisKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimFinancialAdjustment,PV_FactClaimFinancialAdjustment,ClaimFinancialAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimLineCharge,PV_FactClaimLineCharge,ClaimLineChargeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimLineChargeCloseDateAR,PV_FactClaimLineChargeCloseDateAR,"ClaimLineChargeKey,ClosingDateKey"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimLineChargeUserChangeDate,PV_FactClaimLineChargeUserChangeDate,ClaimLineChargeUserChangeDateKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimLineChargeValue,PV_FactClaimLineChargeValue,ClaimLineChargeValueKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimLineChargeWorkList,PV_FactClaimLineChargeWorkList,SourceAPrimaryKeyValue & SourceBPrimaryKeyValue
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimLineFinancialAdjustment,PV_FactClaimLineFinancialAdjustment,ClaimLineFinancialAdjustmentsKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimLinePayment,PV_FactClaimLinePayment,ClaimLinePaymentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimPayer,PV_FactClaimPayer,ClaimPayerKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimPayment,PV_FactClaimPayment,ClaimPaymentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimPaymentCreditCardTransaction,PV_FactClaimPaymentCreditCardTransaction,
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactClaimUnbilled,PV_FactClaimUnbilled,
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactEncounter,PV_FactEncounter,EncounterKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactEncounterCPT,PV_FactEncounterCPT,EncounterCPTKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactEncounterDiagnosis,PV_FactEncounterDiagnosis,EncounterDiagnosisKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactEncounterPayment,PV_FactEncounterPayment,EncounterPaymentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactInvoice,PV_FactInvoice,InvoiceKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactInvoiceLineCharge,PV_FactInvoiceLineCharge,InvoiceLineChargeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactInvoiceLineFinancialAdjustment,PV_FactInvoiceLineFinancialAdjustment,InvoiceLineFinancialAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactInvoiceLinePayment,PV_FactInvoiceLinePayment,InvoiceLinePaymentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactNoteHistory,PV_FactNoteHistory,NoteHistoryKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactTransactionsClaimContractualAdjustment,PV_FactTransactionsClaimContractualAdjustment,TransactionsClaimContractualAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactTransactionsClaimFinancialAdjustment,PV_FactTransactionsClaimFinancialAdjustment,TransactionsClaimFinancialAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactTransactionsClaimLineCharge,PV_FactTransactionsClaimLineCharge,TransactionsClaimLineChargeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactTransactionsClaimLineContractualAdjustment,PV_FactTransactionsClaimLineContractualAdjustment,TransactionsClaimLineContractualAdjustmentsKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactTransactionsClaimLineFinancialAdjustment,PV_FactTransactionsClaimLineFinancialAdjustment,TransctionsClaimLineFinancialAdjustmentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactTransactionsClaimLinePayment,PV_FactTransactionsClaimLinePayment,TransactionsClaimLinePaymentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactTransactionsClaimPayment,PV_FactTransactionsClaimPayment,TransactionsClaimPaymentKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcFactUacDetail,PV_FactUacDetail,UacDetailKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncClaimFirstLastKeyMeasure,PV_JuncClaimFirstLastKeyMeasure,ClaimKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncClaimLineChargeFirstLastKeyMeasure,PV_JuncClaimLineChargeFirstLastKeyMeasure,ClaimLineChargeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncClaimPayerFirstLastKeyMeasure,PV_JuncClaimPayerFirstLastKeyMeasure,
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncCPTCodeCoid,PV_JuncCPTCodeCoid,JuncCPTCodeCoidKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncDiagnosisCodeCoid,PV_JuncDiagnosisCodeCoid,JuncDiagnosisCodeCoidKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncFacilityCoid,PV_JuncFacilityCoid,JuncFacilityCoidKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncFacilityResourceCoid,PV_JuncFacilityResourceCoid,JuncFacilityResourceCoidKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncFactClaimToPayer,PV_JuncFactClaimToPayer,ClaimKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncIplanCoid,PV_JuncIplanCoid,JuncIplanCoidKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncPatientCoid,PV_JuncPatientCoid,JuncPatientCoidKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncPracticeCoid,PV_JuncPracticeCoid,JuncPracticeCoid
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncProviderCoid,PV_JuncProviderCoid,JuncProviderCoid
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncPVEraDetail,PV_JuncEraDetail,PVEraDetailKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcJuncPVEraHeader,PV_JuncEraHeader,PVEraHeaderKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefAdjustmentCategory,PV_RefAdjustmentCategory,AdjustmentCategoryKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefAdjustmentCode,PV_RefAdjustmentCode,AdjustmentCodeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefChargeValue,PV_RefChargeValue,ChargeValueKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefClaimStatus,PV_RefClaimStatus,ClaimStatusKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefCoidConfiguration,PV_RefCoidConfiguration,CoidConfigurationKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefCoidConfiguration_History,PV_RefCoidConfiguration_History,"CoidConfigurationKey,SysStartTime,SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefCompany,PV_RefCompany,CompanyKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefCPTCode,PV_RefCPTCode,CPTCodeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefCPTCodePVMaster,PV_RefCPTCodeMaster,
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefDiagnosisCode,PV_RefDiagnosisCode,DiagnosisCodeKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefFacility,PV_RefFacility,FacilityKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefFacility_History,PV_RefFacility_History,"FacilityKey,SysStartTime,SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefFinancialClass,PV_RefFinancialClass,FinancialClassKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefFinancialClassCrosswalk,PV_RefFinancialClassCrosswalk,
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefGeography,PV_RefGeography,GeographyKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefIplan,PV_RefIplan,IplanKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefIplanCrossWalkV2,PV_RefIplanCrossWalkV2,
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefIplanGroupFinancial,PV_RefIplanGroupFinancial,IplanGroupFinancialKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefLiabilityType,PV_RefLiabilityType,
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefPatient,PV_RefPatient,PatientKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefPatient_History,PV_RefPatient_History,"PatientKey,SysStartTime,SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefPatientInsurance,PV_RefPatientInsurance,PatientInsuranceKey
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefPatientInsurance_History,PV_RefPatientInsurance_History,"PatientInsuranceKey,SysStartTime,SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,PracticeVelocity_DW,dbo,dwcRefPaymentBatch,PV_RefPaymentBatch,BatchKey
